image,perturbation_type,original_caption,perturbed_caption,references,reference_count
3279524184_d5e2ffbaed.jpg,original,two black and white dogs and one has something blue in its mouth,two black and white dogs and one has something blue in its mouth,two black and white dogs run through a field ||| two white dogs are running through a field ||| two white dogs run along a light colored field and one has a blue toy ||| two white dogs with black spots jumping through the grass,4
3279524184_d5e2ffbaed.jpg,color_replacement,two black and white dogs and one has something blue in its mouth,two black and white dogs and one has something red in its mouth,two black and white dogs run through a field ||| two white dogs are running through a field ||| two white dogs run along a light colored field and one has a blue toy ||| two white dogs with black spots jumping through the grass,4
3279524184_d5e2ffbaed.jpg,hallucination,two black and white dogs and one has something blue in its mouth,two black and white dogs and one has something blue in its mouth with an umbrella,two black and white dogs run through a field ||| two white dogs are running through a field ||| two white dogs run along a light colored field and one has a blue toy ||| two white dogs with black spots jumping through the grass,4
3339105374_cc41e0b7d7.jpg,original,a woman in a red coat with a man in a white and black coat and a black dog in the snow,a woman in a red coat with a man in a white and black coat and a black dog in the snow,two people and a dog are in the snow ||| two people are interacting with a dog that has bitten an object one of them is holding ||| two people are walking up a snowy hill with a dog ||| two people playing on a snowy hill,4
3339105374_cc41e0b7d7.jpg,object_replacement,a woman in a red coat with a man in a white and black coat and a black dog in the snow,a woman in a red coat with a man in a white and black coat and a black cat in the snow,two people and a dog are in the snow ||| two people are interacting with a dog that has bitten an object one of them is holding ||| two people are walking up a snowy hill with a dog ||| two people playing on a snowy hill,4
3339105374_cc41e0b7d7.jpg,person_replacement,a woman in a red coat with a man in a white and black coat and a black dog in the snow,a man in a red coat with a man in a white and black coat and a black dog in the snow,two people and a dog are in the snow ||| two people are interacting with a dog that has bitten an object one of them is holding ||| two people are walking up a snowy hill with a dog ||| two people playing on a snowy hill,4
3339105374_cc41e0b7d7.jpg,color_replacement,a woman in a red coat with a man in a white and black coat and a black dog in the snow,a woman in a blue coat with a man in a white and black coat and a black dog in the snow,two people and a dog are in the snow ||| two people are interacting with a dog that has bitten an object one of them is holding ||| two people are walking up a snowy hill with a dog ||| two people playing on a snowy hill,4
3339105374_cc41e0b7d7.jpg,hallucination,a woman in a red coat with a man in a white and black coat and a black dog in the snow,a woman in a red coat with a man in a white and black coat and a black dog in the snow with an umbrella,two people and a dog are in the snow ||| two people are interacting with a dog that has bitten an object one of them is holding ||| two people are walking up a snowy hill with a dog ||| two people playing on a snowy hill,4
2272750492_91e8f67328.jpg,original,a man jumps through the air while snowboarding,a man jumps through the air while snowboarding,a snowboarder in gray pants and a white jacket catches some air ||| a snowboarder in gray pants is doing a jump ||| a snowboarder with brown pants ||| person wearing grey pants airborne on a snowboard,4
2272750492_91e8f67328.jpg,person_replacement,a man jumps through the air while snowboarding,a woman jumps through the air while snowboarding,a snowboarder in gray pants and a white jacket catches some air ||| a snowboarder in gray pants is doing a jump ||| a snowboarder with brown pants ||| person wearing grey pants airborne on a snowboard,4
2272750492_91e8f67328.jpg,hallucination,a man jumps through the air while snowboarding,a man jumps through the air while snowboarding with an umbrella,a snowboarder in gray pants and a white jacket catches some air ||| a snowboarder in gray pants is doing a jump ||| a snowboarder with brown pants ||| person wearing grey pants airborne on a snowboard,4
2021671653_567395c7cf.jpg,original,a boy dressed in denim is running on the sidewalk,a boy dressed in denim is running on the sidewalk,a young boy in motion in front of potted plants and a beige wall ||| a young boy wearing a denim outfit running down the street ||| little boy in denim runs through paved spanishstyle yard area ||| young boy running waring blue jacket and blue jeans flower pots are in the background on a cement walkway,4
2021671653_567395c7cf.jpg,person_replacement,a boy dressed in denim is running on the sidewalk,a girl dressed in denim is running on the sidewalk,a young boy in motion in front of potted plants and a beige wall ||| a young boy wearing a denim outfit running down the street ||| little boy in denim runs through paved spanishstyle yard area ||| young boy running waring blue jacket and blue jeans flower pots are in the background on a cement walkway,4
2021671653_567395c7cf.jpg,action_replacement,a boy dressed in denim is running on the sidewalk,a boy dressed in denim is standing on the sidewalk,a young boy in motion in front of potted plants and a beige wall ||| a young boy wearing a denim outfit running down the street ||| little boy in denim runs through paved spanishstyle yard area ||| young boy running waring blue jacket and blue jeans flower pots are in the background on a cement walkway,4
2021671653_567395c7cf.jpg,negation,a boy dressed in denim is running on the sidewalk,a boy dressed in denim is not running on the sidewalk,a young boy in motion in front of potted plants and a beige wall ||| a young boy wearing a denim outfit running down the street ||| little boy in denim runs through paved spanishstyle yard area ||| young boy running waring blue jacket and blue jeans flower pots are in the background on a cement walkway,4
2021671653_567395c7cf.jpg,hallucination,a boy dressed in denim is running on the sidewalk,a boy dressed in denim is running on the sidewalk with a helicopter,a young boy in motion in front of potted plants and a beige wall ||| a young boy wearing a denim outfit running down the street ||| little boy in denim runs through paved spanishstyle yard area ||| young boy running waring blue jacket and blue jeans flower pots are in the background on a cement walkway,4
416960865_048fd3f294.jpg,original,a hiker in a red on a snowy peak,a hiker in a red on a snowy peak,a person in a red jacket and a red hardhat stands near a mountain ||| a person wearing a red jacket and helmet walks up near the large rock ||| a woman wearing a red work man s hat and red jacket is hiking in the snow topped mountains ||| the person wearing the red hardhat is on the mountain,4
416960865_048fd3f294.jpg,color_replacement,a hiker in a red on a snowy peak,a hiker in a blue on a snowy peak,a person in a red jacket and a red hardhat stands near a mountain ||| a person wearing a red jacket and helmet walks up near the large rock ||| a woman wearing a red work man s hat and red jacket is hiking in the snow topped mountains ||| the person wearing the red hardhat is on the mountain,4
416960865_048fd3f294.jpg,hallucination,a hiker in a red on a snowy peak,a hiker in a red on a snowy peak with a television,a person in a red jacket and a red hardhat stands near a mountain ||| a person wearing a red jacket and helmet walks up near the large rock ||| a woman wearing a red work man s hat and red jacket is hiking in the snow topped mountains ||| the person wearing the red hardhat is on the mountain,4
3474406285_01f3d24b71.jpg,original,a brown dog jumping over a blue and yellow stick,a brown dog jumping over a blue and yellow stick,a brown dog jumping over a hurdle ||| a brown dog jumps over an obstacle ||| a dog jumps over a hurdle at a competition ||| the brown dog is jumping a hurdle over a yellow and black pole,4
3474406285_01f3d24b71.jpg,object_replacement,a brown dog jumping over a blue and yellow stick,a brown cat jumping over a blue and yellow stick,a brown dog jumping over a hurdle ||| a brown dog jumps over an obstacle ||| a dog jumps over a hurdle at a competition ||| the brown dog is jumping a hurdle over a yellow and black pole,4
3474406285_01f3d24b71.jpg,hallucination,a brown dog jumping over a blue and yellow stick,a brown dog jumping over a blue and yellow stick with a helicopter,a brown dog jumping over a hurdle ||| a brown dog jumps over an obstacle ||| a dog jumps over a hurdle at a competition ||| the brown dog is jumping a hurdle over a yellow and black pole,4
3690348036_a01f243fb0.jpg,original,a bmx biker is in midair attempting a trick,a bmx biker is in midair attempting a trick,a boy does a trick on a bike in the woods ||| a person is in the air with a trick bike ||| a person riding a bike doing a very high jump ||| the young man is performing a bicycle trick high in the air,4
3690348036_a01f243fb0.jpg,hallucination,a bmx biker is in midair attempting a trick,a bmx biker is in midair attempting a trick with a television,a boy does a trick on a bike in the woods ||| a person is in the air with a trick bike ||| a person riding a bike doing a very high jump ||| the young man is performing a bicycle trick high in the air,4
2746839158_4195210d27.jpg,original,children playing outside in a fountain,children playing outside in a fountain,two boys in underwear play in the water in the city street ||| two little boys play in the water left behind by the sprinklers ||| two young boys are playing in a fountain in a city plaza ||| two young boys play in the water that has collected on the street,4
2746839158_4195210d27.jpg,hallucination,children playing outside in a fountain,children playing outside in a fountain with a traffic cone,two boys in underwear play in the water in the city street ||| two little boys play in the water left behind by the sprinklers ||| two young boys are playing in a fountain in a city plaza ||| two young boys play in the water that has collected on the street,4
989754491_7e53fb4586.jpg,original,a girl in a pool wearing goggles and surrounded by other children,a girl in a pool wearing goggles and surrounded by other children,a girl in green goggles in a pool with three other children ||| a red haired girl making a peace sign is wearing neon green glasses and floaties and playing in the pool with other kids ||| a redheaded girl offers the peace sign as she swims in the pool with floaties ||| a young girl with goggles and floaties poses for the camera as she plays in a pool,4
989754491_7e53fb4586.jpg,person_replacement,a girl in a pool wearing goggles and surrounded by other children,a boy in a pool wearing goggles and surrounded by other children,a girl in green goggles in a pool with three other children ||| a red haired girl making a peace sign is wearing neon green glasses and floaties and playing in the pool with other kids ||| a redheaded girl offers the peace sign as she swims in the pool with floaties ||| a young girl with goggles and floaties poses for the camera as she plays in a pool,4
989754491_7e53fb4586.jpg,hallucination,a girl in a pool wearing goggles and surrounded by other children,a girl in a pool wearing goggles and surrounded by other children with a helicopter,a girl in green goggles in a pool with three other children ||| a red haired girl making a peace sign is wearing neon green glasses and floaties and playing in the pool with other kids ||| a redheaded girl offers the peace sign as she swims in the pool with floaties ||| a young girl with goggles and floaties poses for the camera as she plays in a pool,4
3638178504_be1ff246bd.jpg,original,a little girl is looking at the two horses on the other side of the fence,a little girl is looking at the two horses on the other side of the fence,a small child staring at a horse and a pony ||| two horses are looking at a small child ||| two horses look over a fence at a child wearing a red sweatshirt ||| two horse stare at a young child with crumbling structures nearby,4
3638178504_be1ff246bd.jpg,person_replacement,a little girl is looking at the two horses on the other side of the fence,a little boy is looking at the two horses on the other side of the fence,a small child staring at a horse and a pony ||| two horses are looking at a small child ||| two horses look over a fence at a child wearing a red sweatshirt ||| two horse stare at a young child with crumbling structures nearby,4
3638178504_be1ff246bd.jpg,action_replacement,a little girl is looking at the two horses on the other side of the fence,a little girl is pointing at the two horses on the other side of the fence,a small child staring at a horse and a pony ||| two horses are looking at a small child ||| two horses look over a fence at a child wearing a red sweatshirt ||| two horse stare at a young child with crumbling structures nearby,4
3638178504_be1ff246bd.jpg,negation,a little girl is looking at the two horses on the other side of the fence,a little girl is not looking at the two horses on the other side of the fence,a small child staring at a horse and a pony ||| two horses are looking at a small child ||| two horses look over a fence at a child wearing a red sweatshirt ||| two horse stare at a young child with crumbling structures nearby,4
3638178504_be1ff246bd.jpg,hallucination,a little girl is looking at the two horses on the other side of the fence,a little girl is looking at the two horses on the other side of the fence with a helicopter,a small child staring at a horse and a pony ||| two horses are looking at a small child ||| two horses look over a fence at a child wearing a red sweatshirt ||| two horse stare at a young child with crumbling structures nearby,4
3472270112_0a7cb7b27c.jpg,original,a baseman and a ballplayer from the opposing team sliding onto base,a baseman and a ballplayer from the opposing team sliding onto base,a runner slides into second base while the shortstop waits for the ball ||| men participate in a baseball game ||| three baseball players in motion one sliding into a base another running in the background ||| three men playing baseball and the one wearing a red helmet is sliding to the plate,4
3472270112_0a7cb7b27c.jpg,hallucination,a baseman and a ballplayer from the opposing team sliding onto base,a baseman and a ballplayer from the opposing team sliding onto base with a helicopter,a runner slides into second base while the shortstop waits for the ball ||| men participate in a baseball game ||| three baseball players in motion one sliding into a base another running in the background ||| three men playing baseball and the one wearing a red helmet is sliding to the plate,4
3464871350_3f2d624a9c.jpg,original,a driver is sitting in a team penske race car,a driver is sitting in a team penske race car,a race car driver with an orange helmet sits in a team penske indy car at the raceway ||| a race car sits in the pits ||| race car driver getting ready for the start of the race ||| racing car marked team penske on track banners and spectators in background,4
3464871350_3f2d624a9c.jpg,object_replacement,a driver is sitting in a team penske race car,a driver is sitting in a team penske race truck,a race car driver with an orange helmet sits in a team penske indy car at the raceway ||| a race car sits in the pits ||| race car driver getting ready for the start of the race ||| racing car marked team penske on track banners and spectators in background,4
3464871350_3f2d624a9c.jpg,negation,a driver is sitting in a team penske race car,a driver is not sitting in a team penske race car,a race car driver with an orange helmet sits in a team penske indy car at the raceway ||| a race car sits in the pits ||| race car driver getting ready for the start of the race ||| racing car marked team penske on track banners and spectators in background,4
3464871350_3f2d624a9c.jpg,hallucination,a driver is sitting in a team penske race car,a driver is sitting in a team penske race car with an umbrella,a race car driver with an orange helmet sits in a team penske indy car at the raceway ||| a race car sits in the pits ||| race car driver getting ready for the start of the race ||| racing car marked team penske on track banners and spectators in background,4
493542985_c85ad29ebe.jpg,original,a girl is rowing in a lake,a girl is rowing in a lake,a girl sits on a skinny canoe ||| a woman sits in a rowing scull and looks behind her at a dock ||| a woman sitting in a rowboat ||| girl in a thin rowboat leaving the dock of a lake,4
493542985_c85ad29ebe.jpg,person_replacement,a girl is rowing in a lake,a boy is rowing in a lake,a girl sits on a skinny canoe ||| a woman sits in a rowing scull and looks behind her at a dock ||| a woman sitting in a rowboat ||| girl in a thin rowboat leaving the dock of a lake,4
493542985_c85ad29ebe.jpg,action_replacement,a girl is rowing in a lake,a girl is floating in a lake,a girl sits on a skinny canoe ||| a woman sits in a rowing scull and looks behind her at a dock ||| a woman sitting in a rowboat ||| girl in a thin rowboat leaving the dock of a lake,4
493542985_c85ad29ebe.jpg,negation,a girl is rowing in a lake,a girl is not rowing in a lake,a girl sits on a skinny canoe ||| a woman sits in a rowing scull and looks behind her at a dock ||| a woman sitting in a rowboat ||| girl in a thin rowboat leaving the dock of a lake,4
493542985_c85ad29ebe.jpg,hallucination,a girl is rowing in a lake,a girl is rowing in a lake with an umbrella,a girl sits on a skinny canoe ||| a woman sits in a rowing scull and looks behind her at a dock ||| a woman sitting in a rowboat ||| girl in a thin rowboat leaving the dock of a lake,4
2303016989_0deb96c8d9.jpg,original,a black and white dog is catching a red and green object in his mouth,a black and white dog is catching a red and green object in his mouth,a black and white dog is running through the field to catch something in its mouth ||| a dog catching a flexable frisbee in its mouth ||| a small black and white dog jumps with an object in its mouth ||| the black and white dog leaps to catch a toy,4
2303016989_0deb96c8d9.jpg,object_replacement,a black and white dog is catching a red and green object in his mouth,a black and white cat is catching a red and green object in his mouth,a black and white dog is running through the field to catch something in its mouth ||| a dog catching a flexable frisbee in its mouth ||| a small black and white dog jumps with an object in its mouth ||| the black and white dog leaps to catch a toy,4
2303016989_0deb96c8d9.jpg,negation,a black and white dog is catching a red and green object in his mouth,a black and white dog is not catching a red and green object in his mouth,a black and white dog is running through the field to catch something in its mouth ||| a dog catching a flexable frisbee in its mouth ||| a small black and white dog jumps with an object in its mouth ||| the black and white dog leaps to catch a toy,4
2303016989_0deb96c8d9.jpg,hallucination,a black and white dog is catching a red and green object in his mouth,a black and white dog is catching a red and green object in his mouth with a television,a black and white dog is running through the field to catch something in its mouth ||| a dog catching a flexable frisbee in its mouth ||| a small black and white dog jumps with an object in its mouth ||| the black and white dog leaps to catch a toy,4
540604040_bec822c144.jpg,original,a girl sliding down a pole,a girl sliding down a pole,a small child with a ponytail dressed in jean shorts and a pink and brown shirt climbs on a pole near wooden playground equipment ||| a young asian girl is sliding down a pole on outdoor playground equipment ||| a young girl slides down a bar in a play structure ||| a young girl sliding down a black pole,4
540604040_bec822c144.jpg,person_replacement,a girl sliding down a pole,a boy sliding down a pole,a small child with a ponytail dressed in jean shorts and a pink and brown shirt climbs on a pole near wooden playground equipment ||| a young asian girl is sliding down a pole on outdoor playground equipment ||| a young girl slides down a bar in a play structure ||| a young girl sliding down a black pole,4
540604040_bec822c144.jpg,hallucination,a girl sliding down a pole,a girl sliding down a pole with a television,a small child with a ponytail dressed in jean shorts and a pink and brown shirt climbs on a pole near wooden playground equipment ||| a young asian girl is sliding down a pole on outdoor playground equipment ||| a young girl slides down a bar in a play structure ||| a young girl sliding down a black pole,4
2735979477_eef7c680f9.jpg,original,a tan dog and larger white dog run along the grass,a tan dog and larger white dog run along the grass,two big dogs brown and tan are running in grass ||| two dogs running on grass ||| two golden retreiver dogs are running on the grass ||| two large dogs running in some grass,4
2735979477_eef7c680f9.jpg,object_replacement,a tan dog and larger white dog run along the grass,a tan cat and larger white dog run along the grass,two big dogs brown and tan are running in grass ||| two dogs running on grass ||| two golden retreiver dogs are running on the grass ||| two large dogs running in some grass,4
2735979477_eef7c680f9.jpg,hallucination,a tan dog and larger white dog run along the grass,a tan dog and larger white dog run along the grass with a helicopter,two big dogs brown and tan are running in grass ||| two dogs running on grass ||| two golden retreiver dogs are running on the grass ||| two large dogs running in some grass,4
2053441349_a98b5fc742.jpg,original,a dog in a field of colorful flowers,a dog in a field of colorful flowers,a large brown dog is running through a field of flowers ||| a tan dog walks through a field of colorful flowers ||| dog runs through field of flowers ||| the brown dog walks through the flowers,4
2053441349_a98b5fc742.jpg,object_replacement,a dog in a field of colorful flowers,a cat in a field of colorful flowers,a large brown dog is running through a field of flowers ||| a tan dog walks through a field of colorful flowers ||| dog runs through field of flowers ||| the brown dog walks through the flowers,4
2053441349_a98b5fc742.jpg,hallucination,a dog in a field of colorful flowers,a dog in a field of colorful flowers with a television,a large brown dog is running through a field of flowers ||| a tan dog walks through a field of colorful flowers ||| dog runs through field of flowers ||| the brown dog walks through the flowers,4
244910177_7c4ec3f65b.jpg,original,three woman walk down a city street and one has a pink purse,three woman walk down a city street and one has a pink purse,three women two with tattoos walking down the street ||| women are walking through the street drinking iced coffee ||| women walk down a buzy sidewalk ||| women walking down the street,4
244910177_7c4ec3f65b.jpg,person_replacement,three woman walk down a city street and one has a pink purse,three man walk down a city street and one has a pink purse,three women two with tattoos walking down the street ||| women are walking through the street drinking iced coffee ||| women walk down a buzy sidewalk ||| women walking down the street,4
244910177_7c4ec3f65b.jpg,color_replacement,three woman walk down a city street and one has a pink purse,three woman walk down a city street and one has a purple purse,three women two with tattoos walking down the street ||| women are walking through the street drinking iced coffee ||| women walk down a buzy sidewalk ||| women walking down the street,4
244910177_7c4ec3f65b.jpg,hallucination,three woman walk down a city street and one has a pink purse,three woman walk down a city street and one has a pink purse with an umbrella,three women two with tattoos walking down the street ||| women are walking through the street drinking iced coffee ||| women walk down a buzy sidewalk ||| women walking down the street,4
2290589734_b588471345.jpg,original,one boy in a black shirt is grabbing the flag of the boy in the red shirt with the football,one boy in a black shirt is grabbing the flag of the boy in the red shirt with the football,two boys are playing flag football ||| two boys playing a game of flag football ||| two boys with mouthguards and one is holding a football while the other reaches for him ||| young football players with mouthguards,4
2290589734_b588471345.jpg,person_replacement,one boy in a black shirt is grabbing the flag of the boy in the red shirt with the football,one girl in a black shirt is grabbing the flag of the boy in the red shirt with the football,two boys are playing flag football ||| two boys playing a game of flag football ||| two boys with mouthguards and one is holding a football while the other reaches for him ||| young football players with mouthguards,4
2290589734_b588471345.jpg,color_replacement,one boy in a black shirt is grabbing the flag of the boy in the red shirt with the football,one boy in a black shirt is grabbing the flag of the boy in the blue shirt with the football,two boys are playing flag football ||| two boys playing a game of flag football ||| two boys with mouthguards and one is holding a football while the other reaches for him ||| young football players with mouthguards,4
2290589734_b588471345.jpg,negation,one boy in a black shirt is grabbing the flag of the boy in the red shirt with the football,one boy in a black shirt is not grabbing the flag of the boy in the red shirt with the football,two boys are playing flag football ||| two boys playing a game of flag football ||| two boys with mouthguards and one is holding a football while the other reaches for him ||| young football players with mouthguards,4
2290589734_b588471345.jpg,hallucination,one boy in a black shirt is grabbing the flag of the boy in the red shirt with the football,one boy in a black shirt is grabbing the flag of the boy in the red shirt with the football with a television,two boys are playing flag football ||| two boys playing a game of flag football ||| two boys with mouthguards and one is holding a football while the other reaches for him ||| young football players with mouthguards,4
3685373706_37f2ced9ff.jpg,original,a man is shirtless and is covered in red marks,a man is shirtless and is covered in red marks,a man with several red marks on his body is holding a flag while people in the background are cheering ||| a shirtless man covered in red lipstick kisses waving a blue flag ||| a shirtless man waaves a flag ||| a shirtless man with red paint on his torso holding a stick,4
3685373706_37f2ced9ff.jpg,person_replacement,a man is shirtless and is covered in red marks,a woman is shirtless and is covered in red marks,a man with several red marks on his body is holding a flag while people in the background are cheering ||| a shirtless man covered in red lipstick kisses waving a blue flag ||| a shirtless man waaves a flag ||| a shirtless man with red paint on his torso holding a stick,4
3685373706_37f2ced9ff.jpg,color_replacement,a man is shirtless and is covered in red marks,a man is shirtless and is covered in blue marks,a man with several red marks on his body is holding a flag while people in the background are cheering ||| a shirtless man covered in red lipstick kisses waving a blue flag ||| a shirtless man waaves a flag ||| a shirtless man with red paint on his torso holding a stick,4
3685373706_37f2ced9ff.jpg,hallucination,a man is shirtless and is covered in red marks,a man is shirtless and is covered in red marks with a traffic cone,a man with several red marks on his body is holding a flag while people in the background are cheering ||| a shirtless man covered in red lipstick kisses waving a blue flag ||| a shirtless man waaves a flag ||| a shirtless man with red paint on his torso holding a stick,4
382701159_f98c1988cd.jpg,original,a man fishes in the ocean,a man fishes in the ocean,a man fly fishes in the ocean ||| a man fly fishing ||| a man is fishing in kneehigh waves of water ||| the person is fishing with waves splashing around him,4
382701159_f98c1988cd.jpg,person_replacement,a man fishes in the ocean,a woman fishes in the ocean,a man fly fishes in the ocean ||| a man fly fishing ||| a man is fishing in kneehigh waves of water ||| the person is fishing with waves splashing around him,4
382701159_f98c1988cd.jpg,hallucination,a man fishes in the ocean,a man fishes in the ocean with an umbrella,a man fly fishes in the ocean ||| a man fly fishing ||| a man is fishing in kneehigh waves of water ||| the person is fishing with waves splashing around him,4
3053415073_5b667230ed.jpg,original,a person on skis on a rail at night,a person on skis on a rail at night,a skier in electric green on the edge of a ramp made of metal bars ||| a skier slides along a metal rail ||| a yellow uniformed skier is performing a trick across a railed object ||| the skier is wearing a yellow jumpsuit and sliding across a yellow rail,4
3053415073_5b667230ed.jpg,hallucination,a person on skis on a rail at night,a person on skis on a rail at night with a traffic cone,a skier in electric green on the edge of a ramp made of metal bars ||| a skier slides along a metal rail ||| a yellow uniformed skier is performing a trick across a railed object ||| the skier is wearing a yellow jumpsuit and sliding across a yellow rail,4
1287475186_2dee85f1a5.jpg,original,a boy sitting in water,a boy sitting in water,a small boy is sitting in the water and water is splashing up through his legs ||| a young boy in a swimming suit sits in water ||| a young boy sitting on a water jet in a pool ||| little boy sitting in water with a fountain coming up through his lap,4
1287475186_2dee85f1a5.jpg,person_replacement,a boy sitting in water,a girl sitting in water,a small boy is sitting in the water and water is splashing up through his legs ||| a young boy in a swimming suit sits in water ||| a young boy sitting on a water jet in a pool ||| little boy sitting in water with a fountain coming up through his lap,4
1287475186_2dee85f1a5.jpg,hallucination,a boy sitting in water,a boy sitting in water with a television,a small boy is sitting in the water and water is splashing up through his legs ||| a young boy in a swimming suit sits in water ||| a young boy sitting on a water jet in a pool ||| little boy sitting in water with a fountain coming up through his lap,4
769260947_02bc973d76.jpg,original,a dog stands shoulder deep in muddy water,a dog stands shoulder deep in muddy water,a dog with white fur is moving through deep murky water ||| a light tan dog swimming through swampy water ||| a white dog is standing in mud up to its neck ||| a white dog is wading in natural water with algae,4
769260947_02bc973d76.jpg,object_replacement,a dog stands shoulder deep in muddy water,a cat stands shoulder deep in muddy water,a dog with white fur is moving through deep murky water ||| a light tan dog swimming through swampy water ||| a white dog is standing in mud up to its neck ||| a white dog is wading in natural water with algae,4
769260947_02bc973d76.jpg,hallucination,a dog stands shoulder deep in muddy water,a dog stands shoulder deep in muddy water with a suitcase,a dog with white fur is moving through deep murky water ||| a light tan dog swimming through swampy water ||| a white dog is standing in mud up to its neck ||| a white dog is wading in natural water with algae,4
3375134059_7e9eb2ef01.jpg,original,one dog on the ground and another dog standing above it,one dog on the ground and another dog standing above it,two beige dogs play in the grass ||| two dogs in a field facing each other ||| two dogs play with one another on the grass ||| two tan dogs play in the grass,4
3375134059_7e9eb2ef01.jpg,object_replacement,one dog on the ground and another dog standing above it,one cat on the ground and another dog standing above it,two beige dogs play in the grass ||| two dogs in a field facing each other ||| two dogs play with one another on the grass ||| two tan dogs play in the grass,4
3375134059_7e9eb2ef01.jpg,hallucination,one dog on the ground and another dog standing above it,one dog on the ground and another dog standing above it with a helicopter,two beige dogs play in the grass ||| two dogs in a field facing each other ||| two dogs play with one another on the grass ||| two tan dogs play in the grass,4
494329594_6e751372a0.jpg,original,a black woman in a pink bikini is sitting on a towel on a lounge chair,a black woman in a pink bikini is sitting on a towel on a lounge chair,a girl with hot pink toe nails and bathing suit is laying on a hot pink towel ||| a woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel ||| there is a very oiled darker woman on a pink towel lounging on a lawn chair next to her flip flops and suntan lotion ||| woman in pink is suntanning,4
494329594_6e751372a0.jpg,person_replacement,a black woman in a pink bikini is sitting on a towel on a lounge chair,a black man in a pink bikini is sitting on a towel on a lounge chair,a girl with hot pink toe nails and bathing suit is laying on a hot pink towel ||| a woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel ||| there is a very oiled darker woman on a pink towel lounging on a lawn chair next to her flip flops and suntan lotion ||| woman in pink is suntanning,4
494329594_6e751372a0.jpg,color_replacement,a black woman in a pink bikini is sitting on a towel on a lounge chair,a black woman in a purple bikini is sitting on a towel on a lounge chair,a girl with hot pink toe nails and bathing suit is laying on a hot pink towel ||| a woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel ||| there is a very oiled darker woman on a pink towel lounging on a lawn chair next to her flip flops and suntan lotion ||| woman in pink is suntanning,4
494329594_6e751372a0.jpg,negation,a black woman in a pink bikini is sitting on a towel on a lounge chair,a black woman in a pink bikini is not sitting on a towel on a lounge chair,a girl with hot pink toe nails and bathing suit is laying on a hot pink towel ||| a woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel ||| there is a very oiled darker woman on a pink towel lounging on a lawn chair next to her flip flops and suntan lotion ||| woman in pink is suntanning,4
